,State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,Male_SC,Female_SC,ST,Male_ST,Female_ST,Workers,Male_Workers,Female_Workers,Main_Workers,Marginal_Workers,Non_Workers,Cultivator_Workers,Agricultural_Workers,Household_Workers,Other_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Households_with_Bicycle,Households_with_Car_Jeep_Van,Households_with_Radio_Transistor,Households_with_Scooter_Motorcycle_Moped,Households_with_Telephone_Mobile_Phone_Landline_only,Households_with_Telephone_Mobile_Phone_Mobile_only,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Television,Households_with_Telephone_Mobile_Phone,Households_with_Telephone_Mobile_Phone_Both,Condition_of_occupied_census_houses_Dilapidated_Households,Households_with_separate_kitchen_Cooking_inside_house,Having_bathing_facility_Total_Households,Having_latrine_facility_within_the_premises_Total_Households,Ownership_Owned_Households,Ownership_Rented_Households,Type_of_bathing_facility_Enclosure_without_roof_Households,Type_of_fuel_used_for_cooking_Any_other_Households,Type_of_latrine_facility_Pit_latrine_Households,Type_of_latrine_facility_Other_latrine_Households,Type_of_latrine_facility_Night_soil_disposed_into_open_drain_Households,Type_of_latrine_facility_Flush_pour_flush_latrine_connected_to_other_system_Households,Not_having_bathing_facility_within_the_premises_Total_Households,Not_having_latrine_facility_within_the_premises_Alternative_source_Open_Households,Main_source_of_drinking_water_Un_covered_well_Households,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Main_source_of_drinking_water_Spring_Households,Main_source_of_drinking_water_River_Canal_Households,Main_source_of_drinking_water_Other_sources_Households,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources__Households,Location_of_drinking_water_source_Near_the_premises_Households,Location_of_drinking_water_source_Within_the_premises_Households,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Main_source_of_drinking_water_Tapwater_Households,Main_source_of_drinking_water_Tubewell_Borehole_Households,Household_size_1_person_Households,Household_size_2_persons_Households,Household_size_1_to_2_persons,Household_size_3_persons_Households,Household_size_3_to_5_persons_Households,Household_size_4_persons_Households,Household_size_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Location_of_drinking_water_source_Away_Households,Married_couples_1_Households,Married_couples_2_Households,Married_couples_3_Households,Married_couples_3_or_more_Households,Married_couples_4_Households,Married_couples_5__Households,Married_couples_None_Households,Power_Parity_Less_than_Rs_45000,Power_Parity_Rs_45000_90000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_45000_150000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_150000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Above_Rs_545000,Total_Power_Parity,Literacy_Percentage
245,Madhya Pradesh,Katni,23.724416229116937,80.33819665871127,450,1292042,662013,630029,790773,460583,330190,155717,79369,76348,317699,159799,157900,543874,348410,195464,316144,227730,748168,112812,223902,31261,175899,1240650,37232,3158,1167,157,5342,2643,1693,38086,172416,2179,13094,276151,72880,349031,198447,207366,161727,112242,80935,53578,6658,820953,465374,1286327,778414,326582,185857,1189,133962,3958,35724,35359,4570,91302,4652,76207,100862,4990,11531,275663,74604,56180,268593,16045,28419,63,2956,567,301,2364,214422,231410,42084,192309,177,946,308,1552,152026,55142,121,50054,18098,15764,37252,53016,37518,158431,59446,61467,70214,7365,81858,217518,32032,4719,5599,704,176,33877,266,528,437,965,79,36,115,30,48,78,52,1476,0.6120335097465872
246,Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753,454,1054905,525272,529633,604962,348033,256929,48425,24652,23773,610528,299918,310610,559649,300235,259414,325159,234490,495256,148931,318909,9453,82356,849518,16558,12450,436,297,1789,170533,3324,18413,143803,912,9042,279674,37258,316932,156711,170994,115632,82166,58066,35476,4587,623632,376944,1000576,614794,278553,160510,1048,80798,2246,30273,19880,3436,44731,2156,40591,51683,3516,10629,243211,41648,33217,232935,8554,18318,23,3836,414,235,1571,207539,214723,79381,125323,2288,5528,294,8645,100032,30628,535,33609,4740,14377,33344,47721,36738,147190,57935,52517,50642,3634,118527,180721,29059,2663,3043,322,58,36364,230,427,290,717,29,15,44,12,19,31,20,1043,0.5734753366416881
247,Madhya Pradesh,Mandsaur,24.19278764044944,75.43588667736759,433,1340411,682851,657560,834591,502898,331693,249024,126822,122202,33092,17023,16069,679723,397714,282009,535066,144657,660688,281465,266350,8556,123352,1192588,125548,1120,849,242,19029,77,958,47723,239885,2324,12507,302287,81832,384119,244891,217234,149219,109751,77219,52546,4956,855816,467002,1322818,781000,346861,211815,735,123272,5435,33459,62695,8913,145378,5253,109904,166980,12689,6248,269750,137166,68287,261639,18028,70118,118,4387,427,221,2735,147245,210517,94468,75760,120,119,3062,5300,120560,69544,1999,100429,7858,12087,31202,43289,37148,158569,65757,55664,70418,12135,94307,189687,50295,10411,12431,1662,358,31998,326,600,368,968,24,35,59,29,46,75,47,1475,0.6226381311403741
248,Madhya Pradesh,Morena,26.37313504531724,77.88447341389724,419,1965970,1068417,897553,1179685,747652,432033,421519,228548,192971,17030,8947,8083,675993,525329,150664,520970,155023,1289977,304674,148222,16354,206743,1875495,76159,1092,557,3234,6681,92,2660,45113,131486,1781,20172,319298,95288,414586,288979,285682,228234,170254,115790,71005,8265,1168209,706917,1875126,1254302,452484,257704,1480,172169,5829,38502,48525,6371,185231,3354,89156,195957,4355,16448,332939,183336,75574,346829,12915,107693,224,5948,1353,857,2794,178973,284640,30360,280588,210,588,814,1979,212905,72770,367,47948,21698,12289,32412,44701,35342,166295,59993,70960,117005,34308,76634,247902,56260,16340,22524,4547,1637,35623,473,789,380,1169,40,55,95,47,76,123,66,1924,0.6000523914403577
249,Madhya Pradesh,Neemuch,24.70311893333336,75.06608186666664,432,826067,422653,403414,508834,307889,200945,111162,56400,54762,71441,36738,34703,418682,245708,172974,358500,60182,407385,175602,136330,4020,102730,741288,67324,1508,1110,224,14165,115,333,34666,145258,1945,8342,174235,67962,242197,137656,127167,83189,69134,53465,42343,6119,519073,289113,808186,476995,217403,131227,442,84293,4498,16426,47549,6579,87978,4382,73279,105328,10771,4244,154169,81157,46190,157683,14613,33971,31,2589,337,194,2849,94509,123700,43496,50773,29,78,1766,3485,73570,50706,1612,74329,12257,8294,21218,29512,23744,97561,40659,33158,40638,7955,51390,121641,28299,6287,7605,1063,255,18121,182,367,291,658,46,32,78,26,43,69,41,1026,0.6159718279510016
250,Madhya Pradesh,Panna,24.451325840092657,80.21133001158752,426,1016520,533480,483040,552559,332140,220419,207990,109421,98569,170879,87697,83182,431998,275375,156623,276633,155365,584522,135445,198847,12201,85505,974748,35214,418,186,37,4734,218,965,13285,76097,653,8501,256744,32179,288923,171707,134936,99251,70359,47903,29795,3052,557003,427997,985000,635347,235035,144827,1311,96258,2219,42939,18488,2542,78395,1301,30800,82991,2054,6807,222219,46827,23811,226597,5039,27495,32,1634,667,434,1328,186827,208695,68429,132218,1453,6923,615,9390,118747,25909,399,20499,4118,15588,32172,47760,29198,119049,44272,45579,60233,6612,88998,178890,19926,2505,2979,391,83,31859,238,438,269,707,12,17,29,14,23,37,23,1034,0.5435790737024357
251,Madhya Pradesh,Raisen,23.292518206521724,78.16305495923909,446,1331597,700358,631239,820220,479093,341127,225891,119226,106665,205006,105627,99379,517838,370366,147472,370241,147597,813759,138725,228151,17316,133646,1195235,120331,1725,2262,253,10637,190,964,34499,194373,1141,9931,251272,74441,325713,237981,210402,144108,117908,69419,48384,4607,832809,444877,1277686,832939,316319,181524,815,64233,6017,30270,48130,3639,126533,2842,87258,133315,3143,17777,265409,153849,82664,248660,17923,88990,21,5251,1043,454,5362,120361,190106,28122,185407,286,945,973,3119,116363,70591,915,55642,18211,10525,30003,40528,33397,143773,53625,56751,79383,10526,87256,210534,30737,4332,5220,732,156,27719,311,596,368,964,30,37,67,34,55,89,28,1460,0.6159671432122481
252,Madhya Pradesh,Rajgarh,23.785499026425583,76.66431223922116,442,1545814,790212,755602,804245,488797,315448,295718,151260,144458,53751,27477,26274,745603,429768,315835,471773,273830,800211,285095,330820,12123,117565,1433879,106928,1243,460,121,1599,50,1534,30688,231130,1611,12718,331894,69823,401717,239738,174381,103464,96386,72316,51499,4799,742583,706958,1449541,935230,363218,246447,919,85879,4185,32273,46026,8243,136111,2597,76942,150010,5656,20452,333957,146783,54463,324899,11977,96712,126,5222,1458,897,3879,195065,285614,115278,172927,68,1199,1564,3860,150026,35811,1029,44489,26787,16163,49655,65818,46504,182265,71223,64538,83043,10722,156011,255055,43221,7351,8764,1129,284,34808,341,652,436,1088,53,35,88,32,52,84,30,1629,0.520272814193687
253,Madhya Pradesh,Ratlam,23.503562290502792,75.14895782122909,434,1455069,738241,716828,825880,485090,340790,198612,100629,97983,409865,206290,203575,690980,411446,279534,471139,219841,764089,218692,305946,11928,154414,1267043,151071,3996,1353,175,29353,123,1955,67830,213825,3644,14905,266716,107151,373867,224715,194131,129392,111461,86507,67192,5868,819266,622153,1441419,876905,363858,213560,746,106605,5757,26769,67819,6917,127248,7825,107463,146318,12153,8593,287465,151425,96263,265828,21958,60063,469,4503,1857,818,2733,141691,191387,39812,150946,192,3313,1731,7545,128473,62856,2309,92722,34546,11435,29551,40986,35326,154724,61055,58343,81285,16121,101787,201478,48036,10909,13332,1916,507,30270,318,631,448,1079,40,58,98,47,77,124,81,1700,0.5675882037209232
254,Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183,430,2365106,1225100,1140006,1441757,845572,596185,383508,198144,185364,311985,161696,150289,991946,617184,374762,630251,361695,1373160,258321,463506,50878,219241,2268838,85414,1964,832,986,655,232,6185,45180,251132,3406,31194,523910,94489,618399,344362,330131,312931,206274,180635,122371,11438,1508142,766166,2274308,1460075,540235,362228,2568,302445,11833,129005,67856,14929,212466,6849,109351,237937,10542,11774,520946,113424,126470,524701,11182,51833,378,32852,2702,1223,15824,426949,407687,91054,391836,3638,2050,3352,9785,223940,119338,745,40976,40568,34174,78271,112445,66018,266104,99782,100304,140110,21714,197095,396235,65709,12012,15940,2945,983,62489,511,1000,831,1831,154,55,209,46,72,118,86,2756,0.6095950879157214
255,Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273,427,2378458,1256257,1122201,1545719,908607,637112,501630,266306,235324,221936,114771,107165,1006035,682077,323958,779093,226942,1372423,203600,378560,140458,283417,2198297,103480,5580,4146,991,62992,168,2804,68482,366494,4546,24811,448408,165507,613915,347752,426916,297079,214137,137899,116753,14346,1554882,711804,2266686,1470688,569166,335432,3172,174324,11291,81461,71201,10491,191397,10066,160622,213013,11125,21092,488714,251779,127876,466797,29071,143127,161,10953,1304,796,7612,257576,372775,150692,240463,345,1492,1551,3905,241532,107537,517,108648,26759,25924,64554,90478,66019,272006,102185,103802,129330,17541,160286,385255,46871,7601,9373,1383,389,67856,525,1037,716,1753,67,95,162,80,129,209,123,2771,0.6498828232409402
256,Madhya Pradesh,Satna,24.62777621776502,80.75547048710598,429,2228935,1157495,1071440,1371781,801051,570730,398569,205987,192582,319975,163166,156809,911349,590487,320862,612510,298839,1317586,227967,371584,46056,265742,2158623,59471,2228,1163,364,3135,1689,2262,55196,294702,3754,22751,461831,114173,576004,338947,334635,309536,197373,148091,105499,16052,1450133,715509,2165642,1365647,535086,326049,2153,251079,9401,79228,64484,10002,190089,7853,117176,212078,11987,10675,460701,120969,142613,455270,16995,50621,166,50174,1681,1224,12033,357784,333711,69812,346813,1244,1046,1474,4617,243532,92951,853,51222,38092,25510,61008,86518,55635,242126,90237,96254,128453,21656,142270,355209,57313,11238,14209,2332,639,52022,487,963,766,1729,130,66,196,55,89,144,86,2641,0.6154423525136444
257,Madhya Pradesh,Sehore,22.9297199679658,77.06780202883085,445,1311332,683743,627589,780362,469208,311154,271281,141366,129915,145512,74391,71121,586087,364559,221528,372150,213937,725245,201307,227026,9917,147837,1163607,137980,1404,640,357,6232,66,1046,30868,212138,1566,11166,270427,59220,329647,193885,179388,136284,120687,77541,50655,6755,765195,508396,1273591,817608,305605,187611,508,82644,6041,24647,60435,14285,119776,3694,100011,141356,7295,14775,245577,144152,80229,235670,11139,76174,32,5911,747,553,3621,107434,169903,45152,157489,239,1371,775,3087,141398,55011,702,42540,29423,7906,23527,31433,25917,126997,48175,52905,78612,14544,55177,182590,39641,8512,10506,1614,380,18849,293,564,395,959,50,32,82,28,45,73,35,1442,0.5950910982115895
258,Madhya Pradesh,Seoni,22.33230487804874,79.66053863928111,456,1379131,695879,683252,864194,485341,378853,130797,66830,63967,519856,258121,261735,684434,394660,289774,397575,286859,694697,173665,376404,11957,122408,1145052,79739,1857,360,7288,4982,135315,4538,26893,228695,1182,10417,335045,47542,382587,223650,241327,151636,116124,84398,55984,6427,879546,458811,1338357,809922,363037,205237,935,140883,4048,28048,37873,5460,72913,2951,66919,84804,6431,14979,303513,112129,68267,284384,14621,67721,49,16059,416,187,5764,201145,243666,87938,153343,1054,1290,399,3066,142713,61065,323,65941,9647,16619,37988,54607,40885,180853,71513,68455,71679,6135,109496,234284,34573,3561,4058,428,69,40359,306,567,375,942,30,20,50,16,27,43,28,1369,0.6266221265420037
259,Madhya Pradesh,Shahdol,23.44859864559819,81.4596831828442,460,1066063,540021,526042,604194,348761,255433,89733,45547,44186,476008,236947,239061,493057,292402,200655,240811,252246,573006,95795,258991,14329,123942,997073,42426,2372,912,268,1737,19448,1827,24255,113184,1733,10817,233594,57846,291440,161972,154282,128427,80402,60915,46513,5352,637863,422736,1060599,645619,269145,150655,644,132313,3819,53612,29839,3614,64955,3472,45685,72253,3684,7118,239921,45831,43590,232450,9838,15631,43,4320,614,303,2995,202952,203672,94914,118183,953,1849,840,4526,108081,74971,884,26235,8129,16234,40531,56765,37475,132438,48798,46165,53730,5850,65731,185549,26350,3543,4231,561,127,32653,206,451,330,781,64,60,124,55,90,145,45,1302,0.5667526215617651
260,Madhya Pradesh,Shajapur,23.566620317220547,76.33555181268885,436,1512681,780520,732161,894612,543509,351103,353914,182961,170953,37836,19416,18420,717871,431857,286014,508833,209038,794810,287924,303157,8809,117981,1321003,174724,815,631,179,13755,66,1508,32204,232735,1382,10797,312611,73997,386608,271215,239081,141225,111366,75967,48671,3391,890916,544791,1435707,901161,369741,240768,1011,105728,4200,32266,49847,6996,146511,3344,88946,160720,7213,12061,290964,164788,68975,281671,12132,94258,38,3424,862,619,2044,133478,225723,68173,165709,46,447,1548,3110,134672,45762,1069,57416,24080,11130,29066,40196,32033,152577,60914,59630,86441,19052,117832,196730,55971,14413,17907,2775,719,27658,351,671,423,1094,37,39,76,36,58,94,33,1647,0.5914082347831433
261,Madhya Pradesh,Sheopur,25.78014810996563,77.16911116838484,418,687861,361784,326077,328025,208201,119824,108391,57838,50553,161448,82637,78811,277455,183788,93667,196189,81266,410406,106745,115261,4166,51283,638702,41396,230,6387,201,379,40,526,11701,74770,273,5393,150146,26376,176522,90911,70840,43009,37072,24732,17091,1497,285152,393141,678293,449974,155063,82416,408,32178,1634,12553,17878,1471,54563,698,29266,57366,1332,7284,114253,38510,18710,138428,5214,24008,19,1698,1686,1554,920,106238,125248,10239,112074,96,1562,70,1783,75897,20137,55,20123,9277,6713,18350,25063,18090,72633,25892,28651,41950,5102,48714,111135,15868,2663,3212,452,97,14533,156,289,174,463,10,14,24,12,20,32,16,693,0.47687686901859533
262,Madhya Pradesh,Shivpuri,25.37802451874367,77.74861600810549,423,1726050,919795,806255,900846,573242,327604,321515,171565,149950,227802,117111,110691,759281,481001,278280,577723,181558,966769,383340,220440,13079,142422,1648749,51200,1117,7151,3421,12171,72,2169,35706,148128,1852,15304,367859,66759,434618,261087,214162,125117,84684,58509,44812,6218,794589,719547,1514136,1106084,389652,227989,2325,125237,5417,44377,48952,4610,138219,3913,71501,148509,5680,14267,293612,111617,52090,341253,11678,62263,112,3862,607,446,2100,244745,301756,99670,212618,238,566,1619,3094,179448,39750,671,38459,26331,18170,43110,61280,41733,177114,64387,70994,102584,15384,137164,267155,39868,7302,9170,1466,402,40169,407,750,454,1204,30,42,72,35,58,93,52,1827,0.5219118797253846
263,Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498,462,1127033,575912,551121,600785,353030,247755,130202,66174,64028,313304,159192,154112,461760,284289,177471,275482,186278,665273,102644,262030,15654,81432,1077545,34419,511,128,92,93,12556,1689,9569,102228,837,10790,250953,25916,276869,185550,168224,129344,80312,60845,33067,3896,661238,477472,1138710,721531,253685,150959,858,90963,3320,53315,18017,2568,78044,1208,26502,82709,2097,4541,231835,27536,17833,231540,5173,14852,114,1669,478,334,1136,210938,218909,64000,158874,669,2641,719,4498,108600,39769,469,8738,11852,13560,31770,45330,27536,109754,39560,42658,70332,13058,90105,171599,31910,6187,8213,1528,498,26752,493,1007,933,1940,212,76,288,66,100,166,131,3019,0.5330677983697016
264,Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428,424,1445166,760355,684811,747940,459353,288587,361604,190666,170938,67857,34923,32934,655318,402776,252542,470432,184886,789848,305859,223852,15622,109985,1383475,44143,588,251,109,15569,39,992,21489,132725,1090,10899,322772,60220,382992,202448,188694,143231,78053,58245,35034,5340,711045,659348,1370393,898323,343824,201875,1144,153933,4139,51019,35388,3932,133356,2393,62828,140118,2830,8480,282893,95728,30506,292003,5586,54281,57,1680,649,249,1490,203486,267599,118683,160512,21,66,245,513,140242,26114,181,17280,8854,12354,33699,46053,30580,152296,59978,61738,84868,15997,132858,211780,45660,10204,12472,1837,431,29302,328,630,429,1059,50,35,85,31,51,82,36,1591,0.5175460812114318
265,Madhya Pradesh,Ujjain,23.319288862745065,75.80383717647058,435,1986864,1016289,970575,1240990,730817,510173,523869,267235,256634,48730,24925,23805,897442,569425,328017,682115,215327,1089422,289013,302003,19678,286748,1718204,233133,4659,3241,945,24622,211,1849,123526,323379,7501,27733,300765,188684,489449,286534,280030,178295,159263,119586,111290,13282,1148280,659279,1807559,1156749,508302,320502,1311,163671,12167,45472,107407,11588,214879,16645,181659,248508,22041,11795,375722,260973,165304,338261,36739,98976,196,5279,2531,1878,3711,123305,209217,38135,204927,35,414,2224,4509,159647,111850,1836,129402,48137,13314,33412,46726,42482,203426,82938,78006,106544,27582,112781,247634,73411,20198,25274,3946,1130,37959,417,879,721,1600,103,106,209,87,142,229,145,2599,0.6245973554304673
266,Madhya Pradesh,Umaria,23.59601063063061,80.90879477477475,431,644758,330674,314084,356672,210907,145765,58147,29902,28245,300687,151988,148699,289691,175698,113993,138600,151091,355067,65369,145690,8767,69865,620515,15966,667,190,70,220,6028,1102,12713,67975,839,6360,138100,29966,168066,90791,94011,74854,43418,27216,18144,2784,351218,230782,582000,403030,158140,82984,604,66004,1873,26128,14918,1987,35134,1527,22502,39260,2139,5561,139642,23450,19781,134416,4877,8411,29,1087,677,212,1021,120979,124196,52657,68755,428,1837,524,3118,72784,29250,329,17731,3491,7933,20578,28511,19472,76556,27821,29263,35468,3894,42395,110110,15267,2307,2690,324,59,16362,128,250,209,459,42,14,56,11,19,30,19,692,0.5531873974421411
267,Madhya Pradesh,Vidisha,23.82838307984792,77.9013507604563,443,1458875,769568,689307,862918,512344,350574,292144,154504,137640,67603,34993,32610,550402,401583,148819,397283,153119,908473,168615,228308,12408,141071,1287391,149548,1313,914,295,18490,70,854,41617,181510,1926,12888,292579,83830,376409,242021,214603,123650,104007,65581,59814,6780,816456,512311,1328767,919239,335690,203005,941,70884,5682,31152,55126,4770,139131,4922,96565,150643,6742,8340,290809,190365,73505,275519,15915,115469,97,4249,935,503,2794,107054,222107,37354,208963,182,771,744,1913,148150,80188,216,47389,12846,12975,32112,45087,34981,149467,54230,60256,89879,12986,69081,225226,33365,5420,6637,989,228,32191,332,631,395,1026,32,44,76,38,62,100,48,1583,0.591495501670808
268,Maharashtra,Akola,20.746310479041902,77.12122320359276,501,1813906,932334,881572,1411281,758977,652304,364059,186244,177815,100280,51359,48921,768154,520362,247792,691025,77129,1045752,129680,388521,9660,240293,1107809,357253,4483,1504,328033,10205,389,4230,107463,314490,6163,24232,308158,196077,504235,231841,328367,275264,291391,205723,112574,15157,1460317,352687,1813004,998769,483200,327932,4005,126856,9037,51950,72460,14360,164233,11896,176674,195210,16617,23055,356809,342367,180311,339748,37265,146312,317,35776,4875,2835,9561,48768,194151,27953,121230,297,1494,2924,5303,128538,190594,588,229535,36379,13577,40804,54381,52202,234221,97428,84591,86078,16455,72003,286863,46987,8838,10693,1479,376,46592,270,1059,871,1930,255,372,627,442,679,1121,0,3948,0.7780342531531402
269,Maharashtra,Amravati,21.16520991810736,77.67583503184723,503,2888445,1480768,1407677,2251875,1207104,1044771,506374,259398,246976,404128,205834,198294,1236322,837577,398745,1061544,174778,1652123,198793,667943,20998,348588,2055177,421410,7223,2242,383891,11360,3288,3854,175917,512492,9438,36185,508921,272894,781815,326195,468853,463051,525116,346876,203273,16148,2349512,478074,2827586,1540590,783549,553265,11041,211384,15285,54714,124261,28565,235775,18992,302188,295756,31416,34409,605336,553087,342031,569476,42996,217004,1025,83616,2942,1951,26019,84359,268773,43570,78586,363,517,4239,5731,200903,354238,612,496146,11118,23825,68468,92293,90409,398987,172071,136507,124902,21264,82305,469750,72743,11205,13343,1762,376,81610,404,1683,1512,3195,369,540,909,692,1036,1728,0,6236,0.7796149831483722
270,Maharashtra,Aurangabad,20.0979228832952,75.32072196796334,235,2540073,1318684,1221389,1466002,868733,597269,612064,316161,295903,1033,500,533,837770,599157,238613,480286,357484,1702303,178525,426096,40652,192497,2291133,237353,2218,295,334,775,19,7946,24106,44456,2362,31168,428291,49006,477297,559512,482199,302662,253142,136783,91371,8329,1833998,784131,2618129,1626969,564571,340948,7585,195301,7145,102946,32335,8511,221469,2292,45871,235248,5268,25019,367543,166509,84329,377134,6754,116469,4141,5123,1849,867,4133,220613,298422,12987,349524,170,221,5513,6326,101279,247664,422,13998,2770,6645,23974,30619,27722,137515,47730,62063,143408,75580,38179,221195,88642,32349,49556,11594,5613,27729,585,940,435,1375,170,12,182,17,27,44,29,2215,0.5771495543632014
271,Maharashtra,Aurangabad,20.0979228832952,75.32072196796334,515,3701282,1924469,1776813,2503837,1430936,1072901,539368,277228,262140,143366,73876,69490,1575079,1015864,559215,1446636,128443,2126203,554518,396630,28033,595898,2545438,786677,15991,5142,309093,30981,1005,6955,246324,589477,23258,69937,551789,427343,979132,381695,686271,422964,537936,310762,253253,19101,2611982,819734,3431716,2211996,909771,571932,7583,192027,33322,94872,230188,34570,454647,43514,403594,526483,37266,38022,614224,616355,360410,580691,138210,196880,627,39614,12201,9400,6139,120232,363645,136042,106395,1197,1840,16193,22772,198011,422166,3542,459847,47614,22399,63485,85884,88118,415993,174101,153774,186833,47877,116410,515923,114583,28816,35684,5444,1424,70397,472,1966,1997,3963,463,676,1139,900,1144,2044,501,8119,0.6764783121091557
